,name,city,rating,rating_count,cost,cuisine
119831,Bikaner Elite ( Rukanpura ),Patna,4.1,1000,200,"Bakery,Indian"
119832,Hotpot,Patna,4.2,20,300,"Indian,Chinese"
119834,Singh - Saab,Patna,4.0,20,200,"Chinese,Indian"
119836,angeethi,Patna,3.6,50,600,"Chinese,Indian"
119843,Aahar Bhojanalaya,Patna,3.4,50,200,Indian
119845,Burger & pizza factory,Patna,3.1,20,100,"Pizzas,American"
119846,Salt & Spicy Dhaba,Patna,3.0,500,150,"Chinese,Indian"
119847,Old Champaran Mutton House,Patna,3.4,50,350,Indian
119849,The Napples - Hotel Amalfi Grand,Patna,4.1,500,400,"Indian,Chinese"
119851,chaat Adda,Patna,3.2,20,200,"South Indian,Chaat"
119852,BATIDO,Patna,3.9,20,200,"Beverages,Fast Food"
119857,KARIM'S,Patna,3.8,50,200,Indian
119858,Italiano Pizza,Patna,3.5,20,300,"Italian-American,Pizzas"
119862,Hotel Frontline Residency,Patna,3.4,20,200,"Indian,Chinese"
119863,Noodles Corner,Patna,3.2,500,200,"Indian,Chinese"
119869,Litto - The taste of Bihar,Patna,3.5,20,170,Bihari
119871,Cake Fantastic,Patna,3.7,20,300,"Bakery,Desserts"
119872,Chicago Pizza (Agamkuan),Patna,3.7,50,200,"Pizzas,Italian"
119876,Madhu kunj Restaurant & hotel,Patna,3.7,20,250,"Chinese,North Indian"
119877,Tandoori Dhaba,Patna,3.4,100,200,"Chinese,Indian"
119881,Googly 11 Restaurant,Patna,3.8,50,200,"Indian,Chinese"
119882,Mr. Bakers,Patna,4.3,100,300,Desserts
119883,THE JUNGLE SAFARI,Patna,3.1,20,300,"North Indian,Chinese"
119885,Nirula's,Patna,4.0,50,600,"Desserts,Ice Cream"
119888,DESI TADKA,Patna,3.5,50,200,"Chinese,Indian"
119898,The Food Mania,Patna,3.6,20,250,"Chinese,Indian"
119899,Oye petu,Patna,2.8,100,250,"Tandoor,Biryani"
119901,Spicy Fast Food & Snacks Corner (Unit of Spicy Bih,Patna,2.6,50,200,"Indian,Chinese"
119904,SADA BAHAR DHABA,Patna,3.0,20,300,"North Indian,Chinese"
119905,Halka Fulka,Patna,3.5,20,200,Indian
119906,Biryani By Bihari's,Patna,4.1,100,500,"Biryani,Combo"
119910,Chef Rajan Bakery shop,Patna,3.9,100,150,Bakery
119916,litti and samosa house,Patna,3.0,50,100,"North Indian,Snacks"
119917,The Old Monk Cafe,Patna,4.0,100,300,"Chinese,Indian"
119919,Tulsi Restaurant ( Hotel Radhika inn ),Patna,2.0,20,200,"Chinese,Indian"
119921,Pankaj Sweets Corner,Patna,3.0,50,200,Sweets
119923,chappan Bhog,Patna,3.8,500,300,"Indian,Chinese"
119925,Dadan Handi Meat,Patna,3.5,100,300,"Indian,Chinese"
119926,Biryani Darbaar,Patna,3.0,20,300,"Indian,Chinese"
119927,The Hot Spicy Dhaba,Patna,2.5,20,300,Indian
119931,Laziz Pizza,Patna,3.7,20,150,"Italian,Arabian"
119932,Om sai ka dhaba,Patna,2.7,50,200,"Indian,Chinese"
119933,Rooftop Cafe,Patna,3.9,20,399,"Chinese,Beverages"
119934,The Hot Tandoori Junction,Patna,2.6,50,300,"Indian,Chinese"
119937,Kamdhenu Sweets & Confectionary,Patna,2.7,20,150,"South Indian,Chinese"
119938,TANDOORIWALA,Patna,3.3,20,300,"Indian,Chinese"
119942,Tandoor and curry hut,Patna,3.3,20,200,"Indian,Tandoor"
119944,Cafe Insta,Patna,4.3,50,500,"Tandoor,Chinese"
119945,Open with Smile,Patna,4.2,20,150,"Chinese,North Indian"
119950,Road Stove,Patna,3.7,100,200,"Chinese,Fast Food"
119951,Yash Kirti Restraunt,Patna,4.0,100,150,"South Indian,Chinese"
119958,Grand Biryani Mahal,Patna,3.5,50,200,"Biryani,Indian"
119965,Lazeez Restaurant  The Bihari Flavour,Patna,3.7,20,350,"Chinese,North Indian"
119966,Meal on time,Patna,4.1,20,200,"Indian,Chinese"
119969,Anmol Fast Foods,Patna,3.3,100,200,Chinese
129119,Kapila Kathi Kabab,"Viman Nagar,Pune",4.2,100,250,Indian
129120,Mozo Pizza,"Viman Nagar,Pune",3.2,50,300,Pizzas
129126,Hotel Al Zaika,"Viman Nagar,Pune",3.9,1000,300,"Mughlai,North Indian"
129131,Natural Ice Cream,"Viman Nagar,Pune",4.6,100,150,Ice Cream
129133,Thorat's Baarbeque Misal,"Viman Nagar,Pune",2.8,20,200,Beverages
129134,Khichdi Junction,"Viman Nagar,Pune",3.9,20,200,North Indian
129135,MYSORE DOSA CO,"Viman Nagar,Pune",2.7,20,150,"South Indian,Snacks"
129136,The Good Bowl,"Viman Nagar,Pune",4.3,100,400,"North Indian,Punjabi"
129139,Allora,"Viman Nagar,Pune",4.2,50,650,"Italian,Pizzas"
129141,Taste of Indore,"Viman Nagar,Pune",4.3,100,200,"Snacks,Indian"
129143,Dohiti bake house,"Viman Nagar,Pune",4.5,20,450,"French,Desserts"
129147,SLAY Coffee,"Viman Nagar,Pune",4.2,100,200,"Beverages,Desserts"
129154,Kathy's Burgertown,"Viman Nagar,Pune",4.2,20,300,"Fast Food,Beverages"
129158,Best Belgian waffle,"Viman Nagar,Pune",4.1,100,300,"Desserts,Beverages"
129160,New Naaz Caterers Biryani House,"Viman Nagar,Pune",4.0,50,300,"Biryani,Indian"
129161,V Cafe - Meals By PVR,"Viman Nagar,Pune",4.3,50,300,"Pizzas,Snacks"
129162,The Bohemian Kitchen,"Viman Nagar,Pune",4.3,100,300,"American,Italian"
129163,Cafe Peter,"Viman Nagar,Pune",4.1,100,400,"Desserts,Continental"
129164,Burger It Up,"Viman Nagar,Pune",4.0,100,150,"American,Fast Food"
129168,Baskin Robbins,"Viman Nagar,Pune",4.2,50,250,"Desserts,Ice Cream"
129170,Mekong Folks,"Viman Nagar,Pune",4.5,50,650,"Asian,Sushi"
129172,Rocket Singh paratha,"Viman Nagar,Pune",3.1,100,200,"Snacks,Punjabi"
129173,Vaishnavi Litti Bhandar,"Viman Nagar,Pune",4.3,50,100,North Indian
129178,Sevensisters Momo,"Viman Nagar,Pune",4.1,100,350,"Fast Food,Chinese"
129179,Merwans Cake Stop,"Viman Nagar,Pune",4.3,50,400,"Bakery,Desserts"
129180,captain rolls,"Viman Nagar,Pune",3.8,100,200,"Snacks,Indian"
129181,Momo Zone - The Momo Company,"Viman Nagar,Pune",3.8,50,200,"Chinese,Tibetan"
129182,Al-Hifazat Kabab's & Caterers,"Viman Nagar,Pune",3.9,50,550,"North Indian,Mughlai"
129183,Chang's,"Viman Nagar,Pune",4.2,1000,700,Chinese
129186,American Ration,"Viman Nagar,Pune",4.2,20,300,"American,Fast Food"
129190,Toit,"Viman Nagar,Pune",4.3,100,850,"Italian-American,American"
129194,Nothing But Chicken,"Viman Nagar,Pune",4.2,100,400,"Salads,Fast Food"
129195,Chai Point,"Viman Nagar,Pune",4.2,500,150,"Healthy Food,Bakery"
129201,Cafe Milano,"Viman Nagar,Pune",4.0,20,200,"Italian,Fast Food"
129202,Anthonys Kitchen,"Viman Nagar,Pune",3.3,20,250,"Biryani,Tandoor"
129204,The Biryani Life,"Viman Nagar,Pune",4.2,50,250,"Biryani,Hyderabadi"
129207,Room For Dessert,"Viman Nagar,Pune",4.5,20,300,"Desserts,Bakery"
129209,Delhi Chaap Express,"Viman Nagar,Pune",4.2,100,200,"North Indian,Chinese"
129212,BIRYANI BADSHAH,"Viman Nagar,Pune",4.1,100,350,"Biryani,Hyderabadi"
129213,Rajdhani,"Viman Nagar,Pune",3.6,50,400,"Gujarati,Rajasthani"
129219,Irani Chai Co,"Viman Nagar,Pune",2.8,50,200,"Snacks,Beverages"
129220,Lazeez by Hyderabadi Delicacies,"Viman Nagar,Pune",3.8,100,450,"Biryani,Mughlai"
129221,Smoodies & Juices: Your Fruitfully,"Viman Nagar,Pune",5.0,20,140,"Beverages,Snacks"
129225,Faasos - Wraps & Rolls,"Viman Nagar,Pune",4.2,500,200,"Fast Food,Snacks"
129226,The Cheese Truck,"Viman Nagar,Pune",4.3,50,180,"Fast Food,Desserts"
129227,KAKE DA HOTEL,"Viman Nagar,Pune",3.7,20,250,"Chinese,North Indian"
129229,Green Salad Company,"Viman Nagar,Pune",4.5,100,400,"Salads,Healthy Food"
129230,Rollskart,"Viman Nagar,Pune",4.1,100,350,"Indian,Beverages"
129232,Chinese Castle,"Viman Nagar,Pune",3.0,20,250,Chinese
129234,The Kolkata Biryani Co,"Viman Nagar,Pune",3.5,20,300,"Biryani,Bengali"
129247,Alibaba- Flavour of Middle East,"Viman Nagar,Pune",4.4,20,300,Lebanese
129248,Degchi Biryani,"Viman Nagar,Pune",3.9,20,250,Biryani
129251,Arabian Bites,"Viman Nagar,Pune",4.4,20,250,"Arabian,Lebanese"
129254,Sweet Truth - Cake and Desserts,"Viman Nagar,Pune",4.2,50,450,"Bakery,Desserts"
129256,Copper Chocs,"Viman Nagar,Pune",4.7,50,400,"Desserts,Bakery"
129257,LunchBox - Meals and Thalis,"Viman Nagar,Pune",4.1,100,200,"North Indian,Punjabi"
129260,Firangi Bake,"Viman Nagar,Pune",4.4,50,400,"Italian,Mexican"
129267,NIGHT HUNGERS HUT,"Viman Nagar,Pune",3.2,20,300,"Fast Food,Pizzas"
129270,Swades Veg-Non Veg,"Viman Nagar,Pune",4.3,50,300,"North Indian,Chaat"
129272,Hot Momo's And Burger,"Viman Nagar,Pune",4.2,500,300,Chinese
129273,Behrouz Biryani,"Viman Nagar,Pune",4.4,500,500,"Biryani,Mughlai"
129274,Oven Story Pizza,"Viman Nagar,Pune",4.2,500,400,Pizzas
129275,Smoke House Deli,"Viman Nagar,Pune",4.1,50,800,"Italian,Continental"
129277,The Wok Box,"Viman Nagar,Pune",3.5,20,250,"North Indian,Punjabi"
129278,NIC Natural Ice Creams,"Viman Nagar,Pune",4.7,500,120,"Ice Cream,Desserts"
129280,REDDYS RESTAURANT TANDOORI,"Viman Nagar,Pune",3.6,20,350,"Chinese,Combo"
129282,Breakfast place,"Viman Nagar,Pune",3.4,100,200,"Snacks,Beverages"
129284,Cafe Old Skool,"Viman Nagar,Pune",4.3,20,400,"Beverages,Fast Food"
129286,Paratha Galli,"Viman Nagar,Pune",4.0,20,150,"North Indian,Sweets"
129287,The Urban Chinese,"Viman Nagar,Pune",3.0,20,350,Chinese
129288,Chai Shai,"Viman Nagar,Pune",4.1,500,150,"Beverages,Desserts"
129297,The Belgian Waffle Co.,"Viman Nagar,Pune",4.3,100,200,"Desserts,Beverages"
129300,SWAD THE REAL TASTE,"Viman Nagar,Pune",3.5,50,300,"Pizzas,Fast Food"
129309,Peetuk,"Viman Nagar,Pune",3.9,1000,300,"Bengali,Biryani"
129312,Madras Idli shop,"Viman Nagar,Pune",3.8,20,150,"South Indian,Snacks"
129314,Wow! Momo,"Viman Nagar,Pune",3.7,20,300,"Tibetan,Healthy Food"
129315,Spatzle Bistro,"Viman Nagar,Pune",3.5,20,400,"Continental,Italian"
129316,Hyderabadi Biryani Express,"Viman Nagar,Pune",3.2,500,200,"Biryani,Combo"
129326,Krushnakala Misal,"Viman Nagar,Pune",3.6,20,100,"Maharashtrian,Street Food"
129328,Radhika -Bengali Sweets,"Viman Nagar,Pune",3.9,50,100,"Desserts,Bengali"
129331,HRX by Eatfit,"Viman Nagar,Pune",5.0,20,270,"Healthy Food,Salads"
129332,Hotel Malabar,"Viman Nagar,Pune",3.8,100,400,"North Indian,Chinese"
129333,Monginis Cake Shop,"Viman Nagar,Pune",4.1,20,400,Desserts
129334,Mummy's Kitchen,"Viman Nagar,Pune",4.1,20,200,North Indian
129343,Desi videsi,"Viman Nagar,Pune",4.0,20,250,"North Indian,South Indian"
129344,Gargi express,"Viman Nagar,Pune",4.5,100,450,"Indian,Thalis"
129352,Mad Over Chicken,"Viman Nagar,Pune",3.3,50,150,Continental
129354,Chili's American Grill & Bar,"Viman Nagar,Pune",3.8,50,900,"American,Salads"
129359,McDonald's,"Viman Nagar,Pune",4.2,1000,400,"Burgers,Beverages"
129363,HER HIGHNESS,"Viman Nagar,Pune",4.2,50,800,North Indian
129364,THE BENGAL CLUB,"Viman Nagar,Pune",3.8,50,500,Bengali
129365,Ice Cream Works,"Viman Nagar,Pune",4.8,20,300,"Ice Cream,Desserts"
129367,NH1 Bowls - Highway To North,"Viman Nagar,Pune",4.0,50,250,"North Indian,Punjabi"
129369,Atmosphere 6,"Viman Nagar,Pune",4.3,50,1600,"North Indian,Chinese"
129377,Cafe Arabia,"Viman Nagar,Pune",4.6,100,300,"Lebanese,Middle Eastern"
129380,Artinci - Indulge Guilt Free!,"Viman Nagar,Pune",4.4,20,200,"Healthy Food,Keto"
129382,The Greedy Man Pizzeria,"Viman Nagar,Pune",4.0,50,800,"Italian,Pizzas"
129386,Hyderabadi Laziz,"Viman Nagar,Pune",3.3,100,300,"Biryani,North Indian"
129388,Poona Sweets Centre,"Viman Nagar,Pune",3.8,20,300,"Sweets,Snacks"
129389,DELHIWALE,"Viman Nagar,Pune",3.7,20,300,"North Indian,Chaat"
129390,Venky's Xprs (Viman Nagar),"Viman Nagar,Pune",4.5,100,300,"North Indian,Grill"
129392,Cafe Coffee Day,"Viman Nagar,Pune",3.7,50,300,"Beverages,Snacks"
129393,Haryana Handi,"Viman Nagar,Pune",4.2,100,300,"North Indian,Combo"
129394,Apsara Ice Creams,"Viman Nagar,Pune",4.3,100,150,"Ice Cream,Desserts"
129396,Keventers - Milkshakes and Desserts,"Viman Nagar,Pune",3.9,100,300,"Beverages,Ice Cream"
129397,Rolls & Bowls by FEEDX,"Viman Nagar,Pune",4.3,50,300,"North Indian,Chinese"
129399,Subway,"Viman Nagar,Pune",4.2,100,350,"Healthy Food,Salads"
129401,Mandarin Oak- The Heavenly Chinese,"Viman Nagar,Pune",4.0,100,350,"Chinese,Asian"
129402,CIRCLE OF CRUST,"Viman Nagar,Pune",4.3,100,300,"Pizzas,Snacks"
129403,ZHATPAT LOCAL,"Viman Nagar,Pune",4.1,100,150,"Maharashtrian,Biryani"
